State,Category,Region,Year,Quarter,RegisteredUsers
ladakh,pincodes,194106,2020,4,1803
ladakh,pincodes,194109,2020,4,1697
ladakh,districts,leh ladakh,2021,1,54095
ladakh,districts,kargil,2021,1,15824
ladakh,pincodes,194104,2021,1,15511
ladakh,pincodes,194101,2021,1,13620
ladakh,pincodes,194201,2021,1,10674
ladakh,pincodes,194103,2021,1,5484
ladakh,pincodes,194107,2021,1,5026
ladakh,pincodes,194401,2021,1,4631
ladakh,pincodes,194102,2021,1,3256
ladakh,pincodes,194105,2021,1,2886
ladakh,pincodes,194106,2021,1,1933
ladakh,pincodes,194109,2021,1,1854
ladakh,districts,leh ladakh,2021,2,57971
ladakh,districts,kargil,2021,2,17077
ladakh,pincodes,194104,2021,2,16585
ladakh,pincodes,194101,2021,2,14606
ladakh,pincodes,194201,2021,2,11446
ladakh,pincodes,194103,2021,2,5935
ladakh,pincodes,194107,2021,2,5397
ladakh,pincodes,194401,2021,2,4964
ladakh,pincodes,194102,2021,2,3499
ladakh,pincodes,194105,2021,2,3111
ladakh,pincodes,194106,2021,2,2070
ladakh,pincodes,194109,2021,2,1998
ladakh,districts,leh ladakh,2021,3,62633
ladakh,districts,kargil,2021,3,18577
ladakh,pincodes,194104,2021,3,17813
ladakh,pincodes,194101,2021,3,15772
ladakh,pincodes,194201,2021,3,12397
ladakh,pincodes,194103,2021,3,6415
ladakh,pincodes,194107,2021,3,5819
ladakh,pincodes,194401,2021,3,5438
ladakh,pincodes,194102,2021,3,3811
ladakh,pincodes,194105,2021,3,3389
ladakh,pincodes,194106,2021,3,2243
ladakh,pincodes,194109,2021,3,2193
ladakh,districts,leh ladakh,2021,4,67049
ladakh,districts,kargil,2021,4,20008
ladakh,pincodes,194104,2021,4,19007
ladakh,pincodes,194101,2021,4,16834
ladakh,pincodes,194201,2021,4,13309
ladakh,pincodes,194103,2021,4,6889
ladakh,pincodes,194107,2021,4,6240
ladakh,pincodes,194401,2021,4,5862
ladakh,pincodes,194102,2021,4,4093
ladakh,pincodes,194105,2021,4,3639
ladakh,pincodes,194106,2021,4,2420
ladakh,pincodes,194109,2021,4,2397
ladakh,districts,leh ladakh,2022,1,71173
ladakh,districts,kargil,2022,1,21319
ladakh,pincodes,194104,2022,1,20154
ladakh,pincodes,194101,2022,1,17877
ladakh,pincodes,194201,2022,1,14135
ladakh,pincodes,194103,2022,1,7324
ladakh,pincodes,194107,2022,1,6632
ladakh,pincodes,194401,2022,1,6231
ladakh,pincodes,194102,2022,1,4370
ladakh,pincodes,194105,2022,1,3888
ladakh,pincodes,194106,2022,1,2563
ladakh,pincodes,194109,2022,1,2545
ladakh,districts,leh ladakh,2022,2,75042
ladakh,districts,kargil,2022,2,22475
ladakh,pincodes,194104,2022,2,21222
ladakh,pincodes,194101,2022,2,18842
ladakh,pincodes,194201,2022,2,14911
ladakh,pincodes,194103,2022,2,7729
ladakh,pincodes,194107,2022,2,7006
ladakh,pincodes,194401,2022,2,6571
ladakh,pincodes,194102,2022,2,4602
ladakh,pincodes,194105,2022,2,4102
ladakh,pincodes,194106,2022,2,2710
ladakh,pincodes,194109,2022,2,2681
ladakh,districts,leh ladakh,2022,3,78769
ladakh,districts,kargil,2022,3,23530
ladakh,pincodes,194104,2022,3,22353
ladakh,pincodes,194101,2022,3,19786
ladakh,pincodes,194201,2022,3,15631
ladakh,pincodes,194103,2022,3,8113
ladakh,pincodes,194107,2022,3,7342
ladakh,pincodes,194401,2022,3,6856
ladakh,pincodes,194102,2022,3,4828
ladakh,pincodes,194105,2022,3,4306
ladakh,pincodes,194106,2022,3,2840
ladakh,pincodes,194109,2022,3,2791
ladakh,districts,leh ladakh,2022,4,82011
ladakh,districts,kargil,2022,4,24326
ladakh,pincodes,194104,2022,4,23418
ladakh,pincodes,194101,2022,4,20668
ladakh,pincodes,194201,2022,4,16206
ladakh,pincodes,194103,2022,4,8405
ladakh,pincodes,194107,2022,4,7641
ladakh,pincodes,194401,2022,4,7055
ladakh,pincodes,194102,2022,4,5020
ladakh,pincodes,194105,2022,4,4454
ladakh,pincodes,194106,2022,4,2943
ladakh,pincodes,194109,2022,4,2832
ladakh,districts,leh ladakh,2023,1,85582
ladakh,districts,kargil,2023,1,25409
ladakh,pincodes,194104,2023,1,24439
ladakh,pincodes,194101,2023,1,21580
ladakh,pincodes,194201,2023,1,16910
ladakh,pincodes,194103,2023,1,8776
ladakh,pincodes,194107,2023,1,7971
ladakh,pincodes,194401,2023,1,7342
ladakh,pincodes,194102,2023,1,5242
ladakh,pincodes,194105,2023,1,4663
ladakh,pincodes,194106,2023,1,3062
ladakh,pincodes,194109,2023,1,2960
ladakh,districts,leh ladakh,2023,2,89148
ladakh,districts,kargil,2023,2,26588
ladakh,pincodes,194104,2023,2,25357
ladakh,pincodes,194101,2023,2,22399
ladakh,pincodes,194201,2023,2,17688
ladakh,pincodes,194103,2023,2,9138
ladakh,pincodes,194107,2023,2,8300
ladakh,pincodes,194401,2023,2,7705
ladakh,pincodes,194102,2023,2,5492
ladakh,pincodes,194105,2023,2,4888
ladakh,pincodes,194106,2023,2,3214
ladakh,pincodes,194109,2023,2,3100
ladakh,districts,leh ladakh,2023,3,92688
ladakh,districts,kargil,2023,3,27747
ladakh,pincodes,194104,2023,3,26346
ladakh,pincodes,194101,2023,3,23265
ladakh,pincodes,194201,2023,3,18391
ladakh,pincodes,194103,2023,3,9525
ladakh,pincodes,194107,2023,3,8645
ladakh,pincodes,194401,2023,3,8019
ladakh,pincodes,194102,2023,3,5722
ladakh,pincodes,194105,2023,3,5090
ladakh,pincodes,194106,2023,3,3343
ladakh,pincodes,194109,2023,3,3268
ladakh,districts,leh ladakh,2023,4,96066
ladakh,districts,kargil,2023,4,28762
ladakh,pincodes,194104,2023,4,27266
ladakh,pincodes,194101,2023,4,24102
ladakh,pincodes,194201,2023,4,19063
ladakh,pincodes,194103,2023,4,9855
ladakh,pincodes,194107,2023,4,8985
ladakh,pincodes,194401,2023,4,8330
ladakh,pincodes,194102,2023,4,5923
ladakh,pincodes,194105,2023,4,5300
ladakh,pincodes,194106,2023,4,3470
ladakh,pincodes,194109,2023,4,3373
ladakh,districts,leh ladakh,2024,1,99940
ladakh,districts,kargil,2024,1,30130
ladakh,pincodes,194104,2024,1,28293
ladakh,pincodes,194101,2024,1,25004
ladakh,pincodes,194201,2024,1,19846
ladakh,pincodes,194103,2024,1,10311
ladakh,pincodes,194107,2024,1,9370
ladakh,pincodes,194401,2024,1,8718
ladakh,pincodes,194102,2024,1,6205
ladakh,pincodes,194105,2024,1,5511
ladakh,pincodes,194106,2024,1,3641
ladakh,pincodes,194109,2024,1,3567
ladakh,districts,leh ladakh,2024,2,103519
ladakh,districts,kargil,2024,2,31183
ladakh,pincodes,194104,2024,2,29327
ladakh,pincodes,194101,2024,2,25936
ladakh,pincodes,194201,2024,2,20571
ladakh,pincodes,194103,2024,2,10661
ladakh,pincodes,194107,2024,2,9699
ladakh,pincodes,194401,2024,2,8989
ladakh,pincodes,194102,2024,2,6430
ladakh,pincodes,194105,2024,2,5708
ladakh,pincodes,194106,2024,2,3760
ladakh,pincodes,194109,2024,2,3684
ladakh,districts,leh ladakh,2024,3,142693
ladakh,districts,kargil,2024,3,51453
ladakh,pincodes,194101,2024,3,47552
ladakh,pincodes,194104,2024,3,29719
ladakh,pincodes,194201,2024,3,23002
ladakh,pincodes,194103,2024,3,21041
ladakh,pincodes,194401,2024,3,17437
ladakh,pincodes,194102,2024,3,10202
ladakh,pincodes,194404,2024,3,8887
ladakh,pincodes,194107,2024,3,8116
ladakh,pincodes,194703,2024,3,7276
ladakh,pincodes,194105,2024,3,5357
ladakh,districts,leh ladakh,2024,4,141456
ladakh,districts,kargil,2024,4,52268
ladakh,pincodes,194101,2024,4,46975
ladakh,pincodes,194104,2024,4,29839
ladakh,pincodes,194201,2024,4,22838
ladakh,pincodes,194103,2024,4,21608
ladakh,pincodes,194401,2024,4,17228
ladakh,pincodes,194102,2024,4,10139
ladakh,pincodes,194404,2024,4,8572
ladakh,pincodes,194107,2024,4,8089
ladakh,pincodes,194703,2024,4,7420
ladakh,pincodes,194105,2024,4,5431
lakshadweep,districts,lakshadweep,2018,1,501
lakshadweep,pincodes,682555,2018,1,175
lakshadweep,pincodes,682557,2018,1,85
lakshadweep,pincodes,682551,2018,1,78
lakshadweep,pincodes,682559,2018,1,71
lakshadweep,pincodes,682552,2018,1,44
lakshadweep,pincodes,682556,2018,1,37
lakshadweep,pincodes,682554,2018,1,10
lakshadweep,pincodes,682558,2018,1,1
lakshadweep,districts,lakshadweep,2018,2,686
lakshadweep,pincodes,682555,2018,2,246
lakshadweep,pincodes,682551,2018,2,126
lakshadweep,pincodes,682557,2018,2,94
lakshadweep,pincodes,682559,2018,2,82
lakshadweep,pincodes,682552,2018,2,61
lakshadweep,pincodes,682556,2018,2,56
lakshadweep,pincodes,682554,2018,2,18
lakshadweep,pincodes,682558,2018,2,3
lakshadweep,districts,lakshadweep,2018,3,918
lakshadweep,pincodes,682555,2018,3,338
lakshadweep,pincodes,682551,2018,3,175
lakshadweep,pincodes,682557,2018,3,131
lakshadweep,pincodes,682559,2018,3,93
lakshadweep,pincodes,682552,2018,3,86
lakshadweep,pincodes,682556,2018,3,68
lakshadweep,pincodes,682554,2018,3,22
lakshadweep,pincodes,682558,2018,3,5
lakshadweep,districts,lakshadweep,2018,4,1156
lakshadweep,pincodes,682555,2018,4,429
lakshadweep,pincodes,682551,2018,4,241
lakshadweep,pincodes,682557,2018,4,148
lakshadweep,pincodes,682559,2018,4,116
lakshadweep,pincodes,682552,2018,4,110
lakshadweep,pincodes,682556,2018,4,84
lakshadweep,pincodes,682554,2018,4,23
lakshadweep,pincodes,682558,2018,4,5
lakshadweep,districts,lakshadweep,2019,1,1416
lakshadweep,pincodes,682555,2019,1,549
lakshadweep,pincodes,682551,2019,1,299
lakshadweep,pincodes,682557,2019,1,166
lakshadweep,pincodes,682552,2019,1,132
lakshadweep,pincodes,682559,2019,1,129
lakshadweep,pincodes,682556,2019,1,107
lakshadweep,pincodes,682554,2019,1,29
lakshadweep,pincodes,682558,2019,1,5
lakshadweep,districts,lakshadweep,2019,2,1747
lakshadweep,pincodes,682555,2019,2,685
lakshadweep,pincodes,682551,2019,2,367
lakshadweep,pincodes,682557,2019,2,201
lakshadweep,pincodes,682552,2019,2,158
lakshadweep,pincodes,682559,2019,2,155
lakshadweep,pincodes,682556,2019,2,139
lakshadweep,pincodes,682554,2019,2,35
lakshadweep,pincodes,682558,2019,2,7
lakshadweep,districts,lakshadweep,2019,3,2117
lakshadweep,pincodes,682555,2019,3,813
lakshadweep,pincodes,682551,2019,3,469
lakshadweep,pincodes,682557,2019,3,243
lakshadweep,pincodes,682552,2019,3,185
lakshadweep,pincodes,682559,2019,3,176
lakshadweep,pincodes,682556,2019,3,173
lakshadweep,pincodes,682554,2019,3,51
lakshadweep,pincodes,682558,2019,3,7
lakshadweep,districts,lakshadweep,2019,4,2427
lakshadweep,pincodes,682555,2019,4,923
lakshadweep,pincodes,682551,2019,4,538
lakshadweep,pincodes,682557,2019,4,279
lakshadweep,pincodes,682552,2019,4,212
lakshadweep,pincodes,682559,2019,4,195
lakshadweep,pincodes,682556,2019,4,193
lakshadweep,pincodes,682554,2019,4,77
lakshadweep,pincodes,682558,2019,4,10
lakshadweep,districts,lakshadweep,2020,1,2772
lakshadweep,pincodes,682555,2020,1,1032
lakshadweep,pincodes,682551,2020,1,633
lakshadweep,pincodes,682557,2020,1,332
lakshadweep,pincodes,682552,2020,1,248
lakshadweep,pincodes,682556,2020,1,227
lakshadweep,pincodes,682559,2020,1,200
lakshadweep,pincodes,682554,2020,1,89
lakshadweep,pincodes,682558,2020,1,11
lakshadweep,districts,lakshadweep,2020,2,3187
lakshadweep,pincodes,682555,2020,2,1178
lakshadweep,pincodes,682551,2020,2,744
lakshadweep,pincodes,682557,2020,2,376
lakshadweep,pincodes,682552,2020,2,274
lakshadweep,pincodes,682556,2020,2,271
lakshadweep,pincodes,682559,2020,2,207
lakshadweep,pincodes,682554,2020,2,121
lakshadweep,pincodes,682558,2020,2,16
lakshadweep,districts,lakshadweep,2020,3,3644
lakshadweep,pincodes,682555,2020,3,1334
lakshadweep,pincodes,682551,2020,3,866
lakshadweep,pincodes,682557,2020,3,429
lakshadweep,pincodes,682552,2020,3,323
lakshadweep,pincodes,682556,2020,3,311
lakshadweep,pincodes,682559,2020,3,220
lakshadweep,pincodes,682554,2020,3,142
lakshadweep,pincodes,682558,2020,3,19
lakshadweep,districts,lakshadweep,2020,4,4179
lakshadweep,pincodes,682555,2020,4,1530
lakshadweep,pincodes,682551,2020,4,981
lakshadweep,pincodes,682557,2020,4,480
lakshadweep,pincodes,682552,2020,4,388
lakshadweep,pincodes,682556,2020,4,354
lakshadweep,pincodes,682559,2020,4,256
lakshadweep,pincodes,682554,2020,4,168
lakshadweep,pincodes,682558,2020,4,22
lakshadweep,districts,lakshadweep,2021,1,4577
lakshadweep,pincodes,682555,2021,1,1664
lakshadweep,pincodes,682551,2021,1,1083
lakshadweep,pincodes,682557,2021,1,524
lakshadweep,pincodes,682552,2021,1,427
lakshadweep,pincodes,682556,2021,1,396
lakshadweep,pincodes,682559,2021,1,276
lakshadweep,pincodes,682554,2021,1,181
lakshadweep,pincodes,682558,2021,1,26
lakshadweep,districts,lakshadweep,2021,2,4896
lakshadweep,pincodes,682555,2021,2,1780
lakshadweep,pincodes,682551,2021,2,1154
lakshadweep,pincodes,682557,2021,2,559
lakshadweep,pincodes,682552,2021,2,463
lakshadweep,pincodes,682556,2021,2,424
lakshadweep,pincodes,682559,2021,2,295
lakshadweep,pincodes,682554,2021,2,194
lakshadweep,pincodes,682558,2021,2,27
lakshadweep,districts,lakshadweep,2021,3,5287
lakshadweep,pincodes,682555,2021,3,1914
lakshadweep,pincodes,682551,2021,3,1237
lakshadweep,pincodes,682557,2021,3,607
lakshadweep,pincodes,682552,2021,3,504
lakshadweep,pincodes,682556,2021,3,461
lakshadweep,pincodes,682559,2021,3,321
lakshadweep,pincodes,682554,2021,3,212
lakshadweep,pincodes,682558,2021,3,31
lakshadweep,districts,lakshadweep,2021,4,5638
lakshadweep,pincodes,682555,2021,4,2037
lakshadweep,pincodes,682551,2021,4,1321
lakshadweep,pincodes,682557,2021,4,654
lakshadweep,pincodes,682552,2021,4,536
lakshadweep,pincodes,682556,2021,4,486
lakshadweep,pincodes,682559,2021,4,339
lakshadweep,pincodes,682554,2021,4,233
lakshadweep,pincodes,682558,2021,4,32
lakshadweep,districts,lakshadweep,2022,1,5990
lakshadweep,pincodes,682555,2022,1,2165
lakshadweep,pincodes,682551,2022,1,1400
lakshadweep,pincodes,682557,2022,1,692
lakshadweep,pincodes,682552,2022,1,570
lakshadweep,pincodes,682556,2022,1,519
lakshadweep,pincodes,682559,2022,1,363
lakshadweep,pincodes,682554,2022,1,246
lakshadweep,pincodes,682558,2022,1,35
lakshadweep,districts,lakshadweep,2022,2,6327
lakshadweep,pincodes,682555,2022,2,2279
lakshadweep,pincodes,682551,2022,2,1473
lakshadweep,pincodes,682557,2022,2,732
lakshadweep,pincodes,682552,2022,2,609
lakshadweep,pincodes,682556,2022,2,558
lakshadweep,pincodes,682559,2022,2,379
lakshadweep,pincodes,682554,2022,2,261
lakshadweep,pincodes,682558,2022,2,36
lakshadweep,districts,lakshadweep,2022,3,6645
lakshadweep,pincodes,682555,2022,3,2391
lakshadweep,pincodes,682551,2022,3,1555
lakshadweep,pincodes,682557,2022,3,766
lakshadweep,pincodes,682552,2022,3,642
lakshadweep,pincodes,682556,2022,3,592
lakshadweep,pincodes,682559,2022,3,389
lakshadweep,pincodes,682554,2022,3,273
lakshadweep,pincodes,682558,2022,3,37
lakshadweep,districts,lakshadweep,2022,4,6961
lakshadweep,pincodes,682555,2022,4,2520
lakshadweep,pincodes,682551,2022,4,1627
lakshadweep,pincodes,682557,2022,4,797
lakshadweep,pincodes,682552,2022,4,675
lakshadweep,pincodes,682556,2022,4,609
lakshadweep,pincodes,682559,2022,4,409
lakshadweep,pincodes,682554,2022,4,285
lakshadweep,pincodes,682558,2022,4,39
lakshadweep,districts,lakshadweep,2023,1,7267
lakshadweep,pincodes,682555,2023,1,2629
lakshadweep,pincodes,682551,2023,1,1697
lakshadweep,pincodes,682557,2023,1,833
lakshadweep,pincodes,682552,2023,1,703
lakshadweep,pincodes,682556,2023,1,638
lakshadweep,pincodes,682559,2023,1,427
lakshadweep,pincodes,682554,2023,1,298
lakshadweep,pincodes,682558,2023,1,42
lakshadweep,districts,lakshadweep,2023,2,7585
lakshadweep,pincodes,682555,2023,2,2739
lakshadweep,pincodes,682551,2023,2,1775
lakshadweep,pincodes,682557,2023,2,867
lakshadweep,pincodes,682552,2023,2,740
lakshadweep,pincodes,682556,2023,2,663
lakshadweep,pincodes,682559,2023,2,446
lakshadweep,pincodes,682554,2023,2,312
lakshadweep,pincodes,682558,2023,2,43
lakshadweep,districts,lakshadweep,2023,3,7912
lakshadweep,pincodes,682555,2023,3,2843
lakshadweep,pincodes,682551,2023,3,1866
lakshadweep,pincodes,682557,2023,3,902
lakshadweep,pincodes,682552,2023,3,772
lakshadweep,pincodes,682556,2023,3,693
lakshadweep,pincodes,682559,2023,3,462
lakshadweep,pincodes,682554,2023,3,326
lakshadweep,pincodes,682558,2023,3,48
lakshadweep,districts,lakshadweep,2023,4,8225
lakshadweep,pincodes,682555,2023,4,2962
lakshadweep,pincodes,682551,2023,4,1938
lakshadweep,pincodes,682557,2023,4,929
lakshadweep,pincodes,682552,2023,4,802
lakshadweep,pincodes,682556,2023,4,718
lakshadweep,pincodes,682559,2023,4,484
lakshadweep,pincodes,682554,2023,4,340
lakshadweep,pincodes,682558,2023,4,52
lakshadweep,districts,lakshadweep,2024,1,8578
lakshadweep,pincodes,682555,2024,1,3091
lakshadweep,pincodes,682551,2024,1,2013
lakshadweep,pincodes,682557,2024,1,987
lakshadweep,pincodes,682552,2024,1,837
lakshadweep,pincodes,682556,2024,1,744
lakshadweep,pincodes,682559,2024,1,502
lakshadweep,pincodes,682554,2024,1,350
lakshadweep,pincodes,682558,2024,1,54
lakshadweep,districts,lakshadweep,2024,2,8895
lakshadweep,pincodes,682555,2024,2,3204
lakshadweep,pincodes,682551,2024,2,2089
lakshadweep,pincodes,682557,2024,2,1022
lakshadweep,pincodes,682552,2024,2,874
lakshadweep,pincodes,682556,2024,2,769
lakshadweep,pincodes,682559,2024,2,515
lakshadweep,pincodes,682554,2024,2,365
lakshadweep,pincodes,682558,2024,2,57
lakshadweep,districts,lakshadweep,2024,3,11395
lakshadweep,pincodes,682555,2024,3,4177
lakshadweep,pincodes,682551,2024,3,2261
lakshadweep,pincodes,682553,2024,3,1558
lakshadweep,pincodes,682559,2024,3,899
lakshadweep,pincodes,682552,2024,3,893
lakshadweep,pincodes,682556,2024,3,818
lakshadweep,pincodes,682554,2024,3,486
lakshadweep,pincodes,682558,2024,3,299
lakshadweep,pincodes,682557,2024,3,4
lakshadweep,districts,lakshadweep,2024,4,11769
lakshadweep,pincodes,682555,2024,4,4299
lakshadweep,pincodes,682551,2024,4,2315
lakshadweep,pincodes,682553,2024,4,1610
lakshadweep,pincodes,682559,2024,4,940
lakshadweep,pincodes,682552,2024,4,926
lakshadweep,pincodes,682556,2024,4,846
lakshadweep,pincodes,682554,2024,4,504
lakshadweep,pincodes,682558,2024,4,324
lakshadweep,pincodes,682557,2024,4,5
madhya-pradesh,districts,indore,2018,1,366977
madhya-pradesh,districts,bhopal,2018,1,307312
madhya-pradesh,districts,gwalior,2018,1,142453
madhya-pradesh,districts,jabalpur,2018,1,115953
madhya-pradesh,districts,ujjain,2018,1,84441
madhya-pradesh,districts,rewa,2018,1,73336
madhya-pradesh,districts,sagar,2018,1,72857
madhya-pradesh,districts,chhindwara,2018,1,65005
madhya-pradesh,districts,dhar,2018,1,63440
madhya-pradesh,districts,dewas,2018,1,62902
madhya-pradesh,pincodes,452001,2018,1,42977
madhya-pradesh,pincodes,452010,2018,1,40850
madhya-pradesh,pincodes,455001,2018,1,37899
madhya-pradesh,pincodes,482002,2018,1,37645
madhya-pradesh,pincodes,462001,2018,1,27351
madhya-pradesh,pincodes,482001,2018,1,26665
madhya-pradesh,pincodes,452016,2018,1,25256
madhya-pradesh,pincodes,457001,2018,1,24909
madhya-pradesh,pincodes,485001,2018,1,24806
madhya-pradesh,pincodes,462022,2018,1,24661
madhya-pradesh,districts,indore,2018,2,479904
madhya-pradesh,districts,bhopal,2018,2,398498
madhya-pradesh,districts,gwalior,2018,2,193605
madhya-pradesh,districts,jabalpur,2018,2,155624
madhya-pradesh,districts,ujjain,2018,2,113216
madhya-pradesh,districts,rewa,2018,2,100661
madhya-pradesh,districts,sagar,2018,2,100623
madhya-pradesh,districts,chhindwara,2018,2,87704
madhya-pradesh,districts,dhar,2018,2,86280
madhya-pradesh,districts,dewas,2018,2,84342
madhya-pradesh,pincodes,452001,2018,2,55837
madhya-pradesh,pincodes,452010,2018,2,52677
madhya-pradesh,pincodes,455001,2018,2,50091
madhya-pradesh,pincodes,482002,2018,2,49877
madhya-pradesh,pincodes,462001,2018,2,36311
madhya-pradesh,pincodes,482001,2018,2,35303
madhya-pradesh,pincodes,457001,2018,2,33608
madhya-pradesh,pincodes,452016,2018,2,32883
madhya-pradesh,pincodes,480001,2018,2,32800
madhya-pradesh,pincodes,485001,2018,2,32316
madhya-pradesh,districts,indore,2018,3,585621
madhya-pradesh,districts,bhopal,2018,3,474192
madhya-pradesh,districts,gwalior,2018,3,236305
madhya-pradesh,districts,jabalpur,2018,3,193535
madhya-pradesh,districts,ujjain,2018,3,143770
madhya-pradesh,districts,sagar,2018,3,128283
madhya-pradesh,districts,rewa,2018,3,125803
madhya-pradesh,districts,dhar,2018,3,110726
